location,category,time,rating,n
6,shake_intensity,2020-04-06T17:50:00Z,0,1
6,shake_intensity,2020-04-06T17:55:00Z,0,2
6,shake_intensity,2020-04-06T18:00:00Z,0,1
6,shake_intensity,2020-04-06T18:00:00Z,1,1
6,shake_intensity,2020-04-06T18:05:00Z,-0,2
6,shake_intensity,2020-04-06T18:05:00Z,1,1
6,shake_intensity,2020-04-06T18:10:00Z,-0,1
6,shake_intensity,2020-04-06T18:10:00Z,1,2
6,shake_intensity,2020-04-06T18:15:00Z,0,3
6,shake_intensity,2020-04-06T18:15:00Z,1,1
6,shake_intensity,2020-04-06T18:25:00Z,0,3
6,shake_intensity,2020-04-06T18:25:00Z,1,1
6,shake_intensity,2020-04-06T18:30:00Z,0,1
6,shake_intensity,2020-04-06T18:40:00Z,0,2
6,shake_intensity,2020-04-06T18:40:00Z,1,2
6,shake_intensity,2020-04-06T18:45:00Z,-0,1
6,shake_intensity,2020-04-06T18:45:00Z,1,1
6,shake_intensity,2020-04-06T18:50:00Z,0,1
6,shake_intensity,2020-04-06T18:55:00Z,0,2
6,shake_intensity,2020-04-06T18:55:00Z,1,1
6,shake_intensity,2020-04-06T19:00:00Z,0,2
6,shake_intensity,2020-04-06T19:10:00Z,0,3
6,shake_intensity,2020-04-06T19:15:00Z,0,1
6,shake_intensity,2020-04-06T19:15:00Z,1,1
6,shake_intensity,2020-04-06T19:20:00Z,0,1
6,shake_intensity,2020-04-06T19:30:00Z,1,1
6,shake_intensity,2020-04-06T19:55:00Z,1,1
6,shake_intensity,2020-04-06T20:00:00Z,1,1
6,shake_intensity,2020-04-06T20:30:00Z,-0,1
6,shake_intensity,2020-04-06T20:45:00Z,0,1
6,shake_intensity,2020-04-06T21:15:00Z,0,1
6,shake_intensity,2020-04-06T21:35:00Z,0,1
6,shake_intensity,2020-04-06T22:00:00Z,-0,1
6,shake_intensity,2020-04-06T22:35:00Z,0,1
6,shake_intensity,2020-04-06T22:40:00Z,0,1
6,shake_intensity,2020-04-06T22:50:00Z,0,2
6,shake_intensity,2020-04-07T00:15:00Z,-0,1
6,shake_intensity,2020-04-07T00:45:00Z,0,1
6,shake_intensity,2020-04-07T01:00:00Z,0,1
6,shake_intensity,2020-04-07T01:10:00Z,0,1
6,shake_intensity,2020-04-07T01:30:00Z,1,1
6,shake_intensity,2020-04-07T01:55:00Z,0,1
6,shake_intensity,2020-04-07T02:10:00Z,0,1
6,shake_intensity,2020-04-07T03:15:00Z,0,1
6,shake_intensity,2020-04-07T03:20:00Z,1,1
6,shake_intensity,2020-04-07T04:35:00Z,1,1
6,shake_intensity,2020-04-07T07:45:00Z,1,1
6,shake_intensity,2020-04-07T08:10:00Z,0,1
6,shake_intensity,2020-04-07T08:40:00Z,0,1
6,shake_intensity,2020-04-07T08:55:00Z,1,1
6,shake_intensity,2020-04-07T09:15:00Z,1,1
6,shake_intensity,2020-04-07T09:25:00Z,1,1
6,shake_intensity,2020-04-07T09:40:00Z,1,1
6,shake_intensity,2020-04-07T09:50:00Z,0,1
6,shake_intensity,2020-04-07T11:30:00Z,1,1
6,shake_intensity,2020-04-07T11:45:00Z,0,1
6,shake_intensity,2020-04-07T11:55:00Z,1,2
6,shake_intensity,2020-04-07T12:35:00Z,1,1
6,shake_intensity,2020-04-07T12:40:00Z,1,1
6,shake_intensity,2020-04-07T13:00:00Z,0,1
6,shake_intensity,2020-04-07T13:10:00Z,1,1
6,shake_intensity,2020-04-07T13:15:00Z,1,1
6,shake_intensity,2020-04-07T13:20:00Z,1,1
6,shake_intensity,2020-04-07T13:40:00Z,1,1
6,shake_intensity,2020-04-07T14:15:00Z,1,1
6,shake_intensity,2020-04-07T14:25:00Z,1,1
6,shake_intensity,2020-04-07T14:35:00Z,1,1
6,shake_intensity,2020-04-07T15:25:00Z,0,1
6,shake_intensity,2020-04-07T15:25:00Z,1,1
6,shake_intensity,2020-04-07T16:35:00Z,0,1
6,shake_intensity,2020-04-07T17:15:00Z,1,1
6,shake_intensity,2020-04-07T19:50:00Z,1,1
6,shake_intensity,2020-04-07T20:10:00Z,0,1
6,shake_intensity,2020-04-07T20:20:00Z,0,1
6,shake_intensity,2020-04-07T23:30:00Z,1,2
6,shake_intensity,2020-04-07T23:45:00Z,1,1
6,shake_intensity,2020-04-07T23:55:00Z,0,1
6,shake_intensity,2020-04-07T23:55:00Z,1,1
6,shake_intensity,2020-04-08T00:10:00Z,1,1
6,shake_intensity,2020-04-08T00:20:00Z,0,1
6,shake_intensity,2020-04-08T00:45:00Z,0,1
6,shake_intensity,2020-04-08T02:25:00Z,1,1
6,shake_intensity,2020-04-08T03:10:00Z,1,1
6,shake_intensity,2020-04-08T03:15:00Z,1,1
6,shake_intensity,2020-04-08T03:30:00Z,1,1
6,shake_intensity,2020-04-08T05:00:00Z,0,1
6,shake_intensity,2020-04-08T06:05:00Z,1,1
6,shake_intensity,2020-04-08T06:25:00Z,0,1
6,shake_intensity,2020-04-08T08:35:00Z,1,4
6,shake_intensity,2020-04-08T08:35:00Z,2,7
6,shake_intensity,2020-04-08T08:35:00Z,3,3
6,shake_intensity,2020-04-08T08:40:00Z,1,5
6,shake_intensity,2020-04-08T08:40:00Z,2,20
6,shake_intensity,2020-04-08T08:40:00Z,3,8
6,shake_intensity,2020-04-08T08:45:00Z,1,12
6,shake_intensity,2020-04-08T08:45:00Z,2,15
6,shake_intensity,2020-04-08T08:45:00Z,3,11
6,shake_intensity,2020-04-08T08:50:00Z,1,11
6,shake_intensity,2020-04-08T08:50:00Z,2,25
6,shake_intensity,2020-04-08T08:50:00Z,3,8
6,shake_intensity,2020-04-08T08:50:00Z,4,3
6,shake_intensity,2020-04-08T08:55:00Z,0,2
6,shake_intensity,2020-04-08T08:55:00Z,1,8
6,shake_intensity,2020-04-08T08:55:00Z,2,15
6,shake_intensity,2020-04-08T08:55:00Z,3,9
6,shake_intensity,2020-04-08T08:55:00Z,4,1
6,shake_intensity,2020-04-08T09:00:00Z,0,1
6,shake_intensity,2020-04-08T09:00:00Z,1,9
6,shake_intensity,2020-04-08T09:00:00Z,2,22
6,shake_intensity,2020-04-08T09:00:00Z,3,9
6,shake_intensity,2020-04-08T09:05:00Z,0,2
6,shake_intensity,2020-04-08T09:05:00Z,1,6
6,shake_intensity,2020-04-08T09:05:00Z,2,21
6,shake_intensity,2020-04-08T09:05:00Z,3,7
6,shake_intensity,2020-04-08T09:05:00Z,4,1
6,shake_intensity,2020-04-08T09:10:00Z,1,1
6,shake_intensity,2020-04-08T09:10:00Z,2,22
6,shake_intensity,2020-04-08T09:10:00Z,3,9
6,shake_intensity,2020-04-08T09:10:00Z,4,2
6,shake_intensity,2020-04-08T09:15:00Z,1,4
6,shake_intensity,2020-04-08T09:15:00Z,2,14
6,shake_intensity,2020-04-08T09:15:00Z,3,5
6,shake_intensity,2020-04-08T09:20:00Z,0,2
6,shake_intensity,2020-04-08T09:20:00Z,1,6
6,shake_intensity,2020-04-08T09:20:00Z,2,16
6,shake_intensity,2020-04-08T09:20:00Z,3,6
6,shake_intensity,2020-04-08T09:25:00Z,1,8
6,shake_intensity,2020-04-08T09:25:00Z,2,13
6,shake_intensity,2020-04-08T09:25:00Z,3,5
6,shake_intensity,2020-04-08T09:30:00Z,1,4
6,shake_intensity,2020-04-08T09:30:00Z,2,15
6,shake_intensity,2020-04-08T09:30:00Z,3,3
6,shake_intensity,2020-04-08T09:35:00Z,0,2
6,shake_intensity,2020-04-08T09:35:00Z,1,5
6,shake_intensity,2020-04-08T09:35:00Z,2,18
6,shake_intensity,2020-04-08T09:35:00Z,3,3
6,shake_intensity,2020-04-08T09:40:00Z,1,8
6,shake_intensity,2020-04-08T09:40:00Z,2,12
6,shake_intensity,2020-04-08T09:40:00Z,3,6
6,shake_intensity,2020-04-08T09:40:00Z,4,1
6,shake_intensity,2020-04-08T09:45:00Z,0,1
6,shake_intensity,2020-04-08T09:45:00Z,1,6
6,shake_intensity,2020-04-08T09:45:00Z,2,8
6,shake_intensity,2020-04-08T09:45:00Z,3,2
6,shake_intensity,2020-04-08T09:50:00Z,1,8
6,shake_intensity,2020-04-08T09:50:00Z,2,5
6,shake_intensity,2020-04-08T09:50:00Z,3,5
6,shake_intensity,2020-04-08T09:50:00Z,4,1
6,shake_intensity,2020-04-08T09:55:00Z,1,6
6,shake_intensity,2020-04-08T09:55:00Z,2,11
6,shake_intensity,2020-04-08T09:55:00Z,3,3
6,shake_intensity,2020-04-08T10:00:00Z,1,2
6,shake_intensity,2020-04-08T10:00:00Z,2,12
6,shake_intensity,2020-04-08T10:00:00Z,3,6
6,shake_intensity,2020-04-08T10:05:00Z,1,6
6,shake_intensity,2020-04-08T10:05:00Z,2,9
6,shake_intensity,2020-04-08T10:05:00Z,3,4
6,shake_intensity,2020-04-08T10:10:00Z,0,1
6,shake_intensity,2020-04-08T10:10:00Z,1,5
6,shake_intensity,2020-04-08T10:10:00Z,2,10
6,shake_intensity,2020-04-08T10:10:00Z,3,3
6,shake_intensity,2020-04-08T10:15:00Z,1,2
6,shake_intensity,2020-04-08T10:15:00Z,2,4
6,shake_intensity,2020-04-08T10:15:00Z,3,4
6,shake_intensity,2020-04-08T10:15:00Z,4,1
6,shake_intensity,2020-04-08T10:20:00Z,0,5
6,shake_intensity,2020-04-08T10:20:00Z,1,4
6,shake_intensity,2020-04-08T10:20:00Z,2,8
6,shake_intensity,2020-04-08T10:20:00Z,3,3
6,shake_intensity,2020-04-08T10:25:00Z,0,5
6,shake_intensity,2020-04-08T10:25:00Z,1,4
6,shake_intensity,2020-04-08T10:25:00Z,2,11
6,shake_intensity,2020-04-08T10:25:00Z,3,2
6,shake_intensity,2020-04-08T10:30:00Z,0,14
6,shake_intensity,2020-04-08T10:30:00Z,1,5
6,shake_intensity,2020-04-08T10:30:00Z,2,9
6,shake_intensity,2020-04-08T10:30:00Z,3,4
6,shake_intensity,2020-04-08T10:35:00Z,0,8
6,shake_intensity,2020-04-08T10:35:00Z,1,4
6,shake_intensity,2020-04-08T10:35:00Z,2,3
6,shake_intensity,2020-04-08T10:35:00Z,3,1
6,shake_intensity,2020-04-08T10:40:00Z,-0,6
6,shake_intensity,2020-04-08T10:40:00Z,1,6
6,shake_intensity,2020-04-08T10:40:00Z,2,4
6,shake_intensity,2020-04-08T10:40:00Z,3,2
6,shake_intensity,2020-04-08T10:45:00Z,0,8
6,shake_intensity,2020-04-08T10:45:00Z,1,4
6,shake_intensity,2020-04-08T10:45:00Z,2,2
6,shake_intensity,2020-04-08T10:45:00Z,3,3
6,shake_intensity,2020-04-08T10:50:00Z,0,9
6,shake_intensity,2020-04-08T10:50:00Z,1,4
6,shake_intensity,2020-04-08T10:50:00Z,2,7
6,shake_intensity,2020-04-08T10:50:00Z,3,1
6,shake_intensity,2020-04-08T10:55:00Z,0,9
6,shake_intensity,2020-04-08T10:55:00Z,1,1
6,shake_intensity,2020-04-08T10:55:00Z,2,3
6,shake_intensity,2020-04-08T10:55:00Z,3,3
6,shake_intensity,2020-04-08T11:00:00Z,0,8
6,shake_intensity,2020-04-08T11:00:00Z,2,5
6,shake_intensity,2020-04-08T11:05:00Z,-0,5
6,shake_intensity,2020-04-08T11:05:00Z,1,4
6,shake_intensity,2020-04-08T11:05:00Z,2,6
6,shake_intensity,2020-04-08T11:05:00Z,3,6
6,shake_intensity,2020-04-08T11:10:00Z,0,8
6,shake_intensity,2020-04-08T11:10:00Z,1,7
6,shake_intensity,2020-04-08T11:10:00Z,2,5
6,shake_intensity,2020-04-08T11:10:00Z,3,1
6,shake_intensity,2020-04-08T11:15:00Z,0,3
6,shake_intensity,2020-04-08T11:15:00Z,1,3
6,shake_intensity,2020-04-08T11:15:00Z,2,4
6,shake_intensity,2020-04-08T11:15:00Z,3,3
6,shake_intensity,2020-04-08T11:20:00Z,-0,2
6,shake_intensity,2020-04-08T11:20:00Z,1,5
6,shake_intensity,2020-04-08T11:20:00Z,2,5
6,shake_intensity,2020-04-08T11:20:00Z,4,1
6,shake_intensity,2020-04-08T11:25:00Z,0,5
6,shake_intensity,2020-04-08T11:25:00Z,1,6
6,shake_intensity,2020-04-08T11:25:00Z,2,4
6,shake_intensity,2020-04-08T11:25:00Z,3,1
6,shake_intensity,2020-04-08T11:30:00Z,0,5
6,shake_intensity,2020-04-08T11:30:00Z,2,6
6,shake_intensity,2020-04-08T11:35:00Z,0,7
6,shake_intensity,2020-04-08T11:35:00Z,1,1
6,shake_intensity,2020-04-08T11:35:00Z,2,5
6,shake_intensity,2020-04-08T11:40:00Z,0,4
6,shake_intensity,2020-04-08T11:40:00Z,1,1
6,shake_intensity,2020-04-08T11:45:00Z,0,5
6,shake_intensity,2020-04-08T11:45:00Z,1,1
6,shake_intensity,2020-04-08T11:45:00Z,2,4
6,shake_intensity,2020-04-08T11:45:00Z,3,2
6,shake_intensity,2020-04-08T11:50:00Z,0,4
6,shake_intensity,2020-04-08T11:50:00Z,1,1
6,shake_intensity,2020-04-08T11:50:00Z,2,5
6,shake_intensity,2020-04-08T11:50:00Z,3,1
6,shake_intensity,2020-04-08T11:55:00Z,-0,2
6,shake_intensity,2020-04-08T11:55:00Z,1,3
6,shake_intensity,2020-04-08T11:55:00Z,2,2
6,shake_intensity,2020-04-08T11:55:00Z,3,1
6,shake_intensity,2020-04-08T11:55:00Z,4,1
6,shake_intensity,2020-04-08T12:00:00Z,0,7
6,shake_intensity,2020-04-08T12:00:00Z,1,2
6,shake_intensity,2020-04-08T12:00:00Z,3,4
6,shake_intensity,2020-04-08T12:05:00Z,0,6
6,shake_intensity,2020-04-08T12:05:00Z,1,1
6,shake_intensity,2020-04-08T12:05:00Z,2,1
6,shake_intensity,2020-04-08T12:05:00Z,3,1
6,shake_intensity,2020-04-08T12:10:00Z,0,3
6,shake_intensity,2020-04-08T12:10:00Z,1,2
6,shake_intensity,2020-04-08T12:10:00Z,2,2
6,shake_intensity,2020-04-08T12:10:00Z,3,1
6,shake_intensity,2020-04-08T12:15:00Z,0,6
6,shake_intensity,2020-04-08T12:15:00Z,1,2
6,shake_intensity,2020-04-08T12:15:00Z,2,1
6,shake_intensity,2020-04-08T12:15:00Z,3,1
6,shake_intensity,2020-04-08T12:20:00Z,-0,4
6,shake_intensity,2020-04-08T12:20:00Z,1,3
6,shake_intensity,2020-04-08T12:20:00Z,2,2
6,shake_intensity,2020-04-08T12:25:00Z,0,2
6,shake_intensity,2020-04-08T12:25:00Z,2,2
6,shake_intensity,2020-04-08T12:30:00Z,0,1
6,shake_intensity,2020-04-08T12:30:00Z,1,2
6,shake_intensity,2020-04-08T12:30:00Z,2,1
6,shake_intensity,2020-04-08T12:30:00Z,3,4
6,shake_intensity,2020-04-08T12:35:00Z,0,2
6,shake_intensity,2020-04-08T12:35:00Z,2,2
6,shake_intensity,2020-04-08T12:35:00Z,3,1
6,shake_intensity,2020-04-08T12:40:00Z,0,1
6,shake_intensity,2020-04-08T12:40:00Z,1,4
6,shake_intensity,2020-04-08T12:40:00Z,2,1
6,shake_intensity,2020-04-08T12:45:00Z,-0,6
6,shake_intensity,2020-04-08T12:45:00Z,1,1
6,shake_intensity,2020-04-08T12:45:00Z,3,1
6,shake_intensity,2020-04-08T12:50:00Z,-0,1
6,shake_intensity,2020-04-08T12:50:00Z,1,1
6,shake_intensity,2020-04-08T12:50:00Z,2,2
6,shake_intensity,2020-04-08T12:50:00Z,3,1
6,shake_intensity,2020-04-08T12:55:00Z,0,4
6,shake_intensity,2020-04-08T12:55:00Z,2,2
6,shake_intensity,2020-04-08T13:00:00Z,0,1
6,shake_intensity,2020-04-08T13:00:00Z,1,1
6,shake_intensity,2020-04-08T13:00:00Z,3,2
6,shake_intensity,2020-04-08T13:05:00Z,0,5
6,shake_intensity,2020-04-08T13:05:00Z,1,2
6,shake_intensity,2020-04-08T13:05:00Z,2,1
6,shake_intensity,2020-04-08T13:10:00Z,-0,3
6,shake_intensity,2020-04-08T13:10:00Z,2,2
6,shake_intensity,2020-04-08T13:15:00Z,-0,2
6,shake_intensity,2020-04-08T13:15:00Z,2,2
6,shake_intensity,2020-04-08T13:20:00Z,0,3
6,shake_intensity,2020-04-08T13:20:00Z,2,1
6,shake_intensity,2020-04-08T13:25:00Z,2,2
6,shake_intensity,2020-04-08T13:25:00Z,3,2
6,shake_intensity,2020-04-08T13:30:00Z,-0,2
6,shake_intensity,2020-04-08T13:30:00Z,2,1
6,shake_intensity,2020-04-08T13:35:00Z,0,3
6,shake_intensity,2020-04-08T13:40:00Z,-0,1
6,shake_intensity,2020-04-08T13:45:00Z,1,1
6,shake_intensity,2020-04-08T13:50:00Z,0,3
6,shake_intensity,2020-04-08T13:50:00Z,1,1
6,shake_intensity,2020-04-08T13:55:00Z,-0,3
6,shake_intensity,2020-04-08T13:55:00Z,3,1
6,shake_intensity,2020-04-08T14:00:00Z,-0,1
6,shake_intensity,2020-04-08T14:00:00Z,1,1
6,shake_intensity,2020-04-08T14:00:00Z,2,1
6,shake_intensity,2020-04-08T14:05:00Z,2,1
6,shake_intensity,2020-04-08T14:05:00Z,3,1
6,shake_intensity,2020-04-08T14:10:00Z,0,1
6,shake_intensity,2020-04-08T14:10:00Z,1,1
6,shake_intensity,2020-04-08T14:20:00Z,0,2
6,shake_intensity,2020-04-08T14:20:00Z,3,1
6,shake_intensity,2020-04-08T14:25:00Z,3,1
6,shake_intensity,2020-04-08T14:30:00Z,1,2
6,shake_intensity,2020-04-08T14:35:00Z,0,1
6,shake_intensity,2020-04-08T14:35:00Z,2,2
6,shake_intensity,2020-04-08T14:40:00Z,-0,2
6,shake_intensity,2020-04-08T14:40:00Z,2,1
6,shake_intensity,2020-04-08T14:45:00Z,1,1
6,shake_intensity,2020-04-08T14:50:00Z,0,1
6,shake_intensity,2020-04-08T14:55:00Z,0,1
6,shake_intensity,2020-04-08T15:00:00Z,2,1
6,shake_intensity,2020-04-08T15:00:00Z,3,2
6,shake_intensity,2020-04-08T15:05:00Z,1,1
6,shake_intensity,2020-04-08T15:05:00Z,2,1
6,shake_intensity,2020-04-08T15:15:00Z,1,1
6,shake_intensity,2020-04-08T15:15:00Z,2,1
6,shake_intensity,2020-04-08T15:15:00Z,3,1
6,shake_intensity,2020-04-08T15:20:00Z,1,1
6,shake_intensity,2020-04-08T15:35:00Z,2,1
6,shake_intensity,2020-04-08T15:40:00Z,-0,1
6,shake_intensity,2020-04-08T15:55:00Z,2,1
6,shake_intensity,2020-04-08T16:00:00Z,0,2
6,shake_intensity,2020-04-08T16:00:00Z,1,1
6,shake_intensity,2020-04-08T16:05:00Z,1,1
6,shake_intensity,2020-04-08T16:20:00Z,1,1
6,shake_intensity,2020-04-08T16:20:00Z,2,1
6,shake_intensity,2020-04-08T16:25:00Z,0,1
6,shake_intensity,2020-04-08T16:30:00Z,0,1
6,shake_intensity,2020-04-08T16:40:00Z,2,1
6,shake_intensity,2020-04-08T17:05:00Z,0,1
6,shake_intensity,2020-04-08T17:20:00Z,1,1
6,shake_intensity,2020-04-08T18:10:00Z,0,1
6,shake_intensity,2020-04-08T18:20:00Z,0,1
6,shake_intensity,2020-04-08T18:45:00Z,0,1
6,shake_intensity,2020-04-08T18:55:00Z,-0,1
6,shake_intensity,2020-04-08T19:15:00Z,1,1
6,shake_intensity,2020-04-08T19:50:00Z,0,1
6,shake_intensity,2020-04-08T20:50:00Z,1,1
6,shake_intensity,2020-04-08T20:55:00Z,0,1
6,shake_intensity,2020-04-08T21:10:00Z,0,1
6,shake_intensity,2020-04-08T21:25:00Z,1,1
6,shake_intensity,2020-04-08T21:30:00Z,0,1
6,shake_intensity,2020-04-08T21:35:00Z,0,1
6,shake_intensity,2020-04-08T21:40:00Z,0,1
6,shake_intensity,2020-04-08T22:00:00Z,0,1
6,shake_intensity,2020-04-08T22:05:00Z,0,1
6,shake_intensity,2020-04-08T22:15:00Z,0,1
6,shake_intensity,2020-04-08T22:15:00Z,1,1
6,shake_intensity,2020-04-08T22:50:00Z,1,1
6,shake_intensity,2020-04-08T23:25:00Z,1,1
6,shake_intensity,2020-04-08T23:45:00Z,0,1
6,shake_intensity,2020-04-09T00:05:00Z,0,1
6,shake_intensity,2020-04-09T00:30:00Z,1,1
6,shake_intensity,2020-04-09T01:35:00Z,0,1
6,shake_intensity,2020-04-09T01:50:00Z,1,1
6,shake_intensity,2020-04-09T02:05:00Z,1,1
6,shake_intensity,2020-04-09T02:45:00Z,0,1
6,shake_intensity,2020-04-09T03:20:00Z,1,1
6,shake_intensity,2020-04-09T03:25:00Z,1,1
6,shake_intensity,2020-04-09T03:40:00Z,1,1
6,shake_intensity,2020-04-09T05:40:00Z,1,1
6,shake_intensity,2020-04-09T06:10:00Z,1,1
6,shake_intensity,2020-04-09T06:20:00Z,1,1
6,shake_intensity,2020-04-09T06:30:00Z,0,1
6,shake_intensity,2020-04-09T08:00:00Z,1,1
6,shake_intensity,2020-04-09T08:40:00Z,0,1
6,shake_intensity,2020-04-09T09:35:00Z,0,1
6,shake_intensity,2020-04-09T09:40:00Z,1,1
6,shake_intensity,2020-04-09T09:55:00Z,1,1
6,shake_intensity,2020-04-09T10:30:00Z,0,1
6,shake_intensity,2020-04-09T10:40:00Z,0,1
6,shake_intensity,2020-04-09T11:40:00Z,0,1
6,shake_intensity,2020-04-09T12:05:00Z,1,1
6,shake_intensity,2020-04-09T12:15:00Z,1,1
6,shake_intensity,2020-04-09T13:10:00Z,1,1
6,shake_intensity,2020-04-09T14:15:00Z,0,1
6,shake_intensity,2020-04-09T14:25:00Z,1,1
6,shake_intensity,2020-04-09T14:40:00Z,0,1
6,shake_intensity,2020-04-09T15:00:00Z,0,1
6,shake_intensity,2020-04-09T15:00:00Z,1,3
6,shake_intensity,2020-04-09T15:00:00Z,2,2
6,shake_intensity,2020-04-09T15:05:00Z,0,6
6,shake_intensity,2020-04-09T15:05:00Z,1,12
6,shake_intensity,2020-04-09T15:05:00Z,2,9
6,shake_intensity,2020-04-09T15:05:00Z,3,2
6,shake_intensity,2020-04-09T15:10:00Z,0,6
6,shake_intensity,2020-04-09T15:10:00Z,1,17
6,shake_intensity,2020-04-09T15:10:00Z,2,6
6,shake_intensity,2020-04-09T15:15:00Z,0,9
6,shake_intensity,2020-04-09T15:15:00Z,1,19
6,shake_intensity,2020-04-09T15:15:00Z,2,6
6,shake_intensity,2020-04-09T15:20:00Z,0,6
6,shake_intensity,2020-04-09T15:20:00Z,1,18
6,shake_intensity,2020-04-09T15:20:00Z,2,3
6,shake_intensity,2020-04-09T15:20:00Z,3,1
6,shake_intensity,2020-04-09T15:25:00Z,0,8
6,shake_intensity,2020-04-09T15:25:00Z,1,15
6,shake_intensity,2020-04-09T15:25:00Z,2,9
6,shake_intensity,2020-04-09T15:25:00Z,3,1
6,shake_intensity,2020-04-09T15:30:00Z,-0,8
6,shake_intensity,2020-04-09T15:30:00Z,1,18
6,shake_intensity,2020-04-09T15:30:00Z,2,4
6,shake_intensity,2020-04-09T15:30:00Z,3,1
6,shake_intensity,2020-04-09T15:35:00Z,0,4
6,shake_intensity,2020-04-09T15:35:00Z,1,16
6,shake_intensity,2020-04-09T15:35:00Z,2,5
6,shake_intensity,2020-04-09T15:40:00Z,0,7
6,shake_intensity,2020-04-09T15:40:00Z,1,11
6,shake_intensity,2020-04-09T15:40:00Z,2,7
6,shake_intensity,2020-04-09T15:45:00Z,0,7
6,shake_intensity,2020-04-09T15:45:00Z,1,11
6,shake_intensity,2020-04-09T15:45:00Z,2,2
6,shake_intensity,2020-04-09T15:50:00Z,0,7
6,shake_intensity,2020-04-09T15:50:00Z,1,10
6,shake_intensity,2020-04-09T15:50:00Z,2,3
6,shake_intensity,2020-04-09T15:50:00Z,3,1
6,shake_intensity,2020-04-09T15:55:00Z,0,6
6,shake_intensity,2020-04-09T15:55:00Z,1,10
6,shake_intensity,2020-04-09T15:55:00Z,2,4
6,shake_intensity,2020-04-09T15:55:00Z,3,1
6,shake_intensity,2020-04-09T16:00:00Z,-0,6
6,shake_intensity,2020-04-09T16:00:00Z,1,12
6,shake_intensity,2020-04-09T16:00:00Z,2,5
6,shake_intensity,2020-04-09T16:05:00Z,0,5
6,shake_intensity,2020-04-09T16:05:00Z,1,8
6,shake_intensity,2020-04-09T16:05:00Z,2,1
6,shake_intensity,2020-04-09T16:10:00Z,0,10
6,shake_intensity,2020-04-09T16:10:00Z,1,5
6,shake_intensity,2020-04-09T16:10:00Z,2,4
6,shake_intensity,2020-04-09T16:15:00Z,0,8
6,shake_intensity,2020-04-09T16:15:00Z,1,5
6,shake_intensity,2020-04-09T16:15:00Z,2,2
6,shake_intensity,2020-04-09T16:15:00Z,3,1
6,shake_intensity,2020-04-09T16:20:00Z,0,8
6,shake_intensity,2020-04-09T16:20:00Z,1,2
6,shake_intensity,2020-04-09T16:20:00Z,2,7
6,shake_intensity,2020-04-09T16:25:00Z,0,5
6,shake_intensity,2020-04-09T16:25:00Z,1,7
6,shake_intensity,2020-04-09T16:25:00Z,2,4
6,shake_intensity,2020-04-09T16:30:00Z,0,3
6,shake_intensity,2020-04-09T16:30:00Z,1,10
6,shake_intensity,2020-04-09T16:30:00Z,2,3
6,shake_intensity,2020-04-09T16:30:00Z,3,1
6,shake_intensity,2020-04-09T16:35:00Z,0,4
6,shake_intensity,2020-04-09T16:35:00Z,1,10
6,shake_intensity,2020-04-09T16:35:00Z,2,5
6,shake_intensity,2020-04-09T16:40:00Z,0,8
6,shake_intensity,2020-04-09T16:40:00Z,1,5
6,shake_intensity,2020-04-09T16:40:00Z,2,3
6,shake_intensity,2020-04-09T16:45:00Z,0,2
6,shake_intensity,2020-04-09T16:45:00Z,1,7
6,shake_intensity,2020-04-09T16:45:00Z,2,1
6,shake_intensity,2020-04-09T16:50:00Z,-0,2
6,shake_intensity,2020-04-09T16:50:00Z,1,4
6,shake_intensity,2020-04-09T16:55:00Z,0,4
6,shake_intensity,2020-04-09T16:55:00Z,1,10
6,shake_intensity,2020-04-09T16:55:00Z,2,1
6,shake_intensity,2020-04-09T17:00:00Z,0,4
6,shake_intensity,2020-04-09T17:00:00Z,1,3
6,shake_intensity,2020-04-09T17:00:00Z,2,1
6,shake_intensity,2020-04-09T17:05:00Z,1,9
6,shake_intensity,2020-04-09T17:05:00Z,2,2
6,shake_intensity,2020-04-09T17:10:00Z,0,1
6,shake_intensity,2020-04-09T17:10:00Z,1,4
6,shake_intensity,2020-04-09T17:10:00Z,2,1
6,shake_intensity,2020-04-09T17:15:00Z,-0,3
6,shake_intensity,2020-04-09T17:15:00Z,1,3
6,shake_intensity,2020-04-09T17:15:00Z,2,1
6,shake_intensity,2020-04-09T17:20:00Z,0,2
6,shake_intensity,2020-04-09T17:20:00Z,1,6
6,shake_intensity,2020-04-09T17:20:00Z,2,1
6,shake_intensity,2020-04-09T17:25:00Z,0,1
6,shake_intensity,2020-04-09T17:25:00Z,1,6
6,shake_intensity,2020-04-09T17:25:00Z,2,2
6,shake_intensity,2020-04-09T17:30:00Z,0,1
6,shake_intensity,2020-04-09T17:30:00Z,1,3
6,shake_intensity,2020-04-09T17:30:00Z,2,2
6,shake_intensity,2020-04-09T17:35:00Z,0,3
6,shake_intensity,2020-04-09T17:35:00Z,1,3
6,shake_intensity,2020-04-09T17:35:00Z,2,1
6,shake_intensity,2020-04-09T17:40:00Z,-0,2
6,shake_intensity,2020-04-09T17:40:00Z,1,4
6,shake_intensity,2020-04-09T17:40:00Z,2,2
6,shake_intensity,2020-04-09T17:40:00Z,3,1
6,shake_intensity,2020-04-09T17:45:00Z,-0,3
6,shake_intensity,2020-04-09T17:45:00Z,1,2
6,shake_intensity,2020-04-09T17:45:00Z,2,2
6,shake_intensity,2020-04-09T17:50:00Z,-0,1
6,shake_intensity,2020-04-09T17:50:00Z,1,8
